CustomerID,CustomerType,Stage,Tenure,Plan,PaymentMethod,MonthlyCharges,TotalCharges,Churn Status
INF002680,Influencer,0,7,Annual,UPI,1799,12593,Yes
PR002476,Entrepreneur,1,1,Half Yearly,Debit Card,1899,1899,Yes
STA02626,Startup,1,6,Month-to-Month,Credit Card,1999,11994,No
STA02627,Startup,1,10,Month-to-Month,Credit Card,1999,19990,No
PR002477,Entrepreneur,1,18,Annual,Credit Card,1799,32382,No
PR002478,Entrepreneur,0,6,Annual,Debit Card,1799,10794,No
INF002681,Influencer,0,9,Month-to-Month,UPI,1999,17991,Yes
PR002479,Entrepreneur,1,1,Annual,UPI,1799,1799,Yes
STA02628,Startup,0,2,Half Yearly,Debit Card,1899,3798,No
STA02629,Startup,1,6,Annual,UPI,1799,10794,No
INF002682,Influencer,1,14,Half Yearly,Debit Card,1899,26586,No
PR002480,Entrepreneur,0,5,Half Yearly,Debit Card,1899,9495,No
STA02630,Startup,0,17,Annual,Credit Card,1799,30583,No
PR002481,Entrepreneur,0,7,Month-to-Month,UPI,1999,13993,No
PR002482,Entrepreneur,0,1,Half Yearly,Debit Card,1899,1899,Yes
PR002483,Entrepreneur,1,22,Annual,Debit Card,1799,39578,No
STA02631,Startup,0,1,Half Yearly,Credit Card,1899,1899,No
INF002683,Influencer,0,12,Month-to-Month,Credit Card,1999,23988,Yes
PR002484,Entrepreneur,1,1,Month-to-Month,UPI,1999,1999,Yes
STA02632,Startup,0,4,Half Yearly,Debit Card,1899,7596,No
PR002485,Entrepreneur,0,4,Half Yearly,Debit Card,1899,7596,No
INF002684,Influencer,1,4,Half Yearly,UPI,1899,7596,Yes
INF002685,Influencer,1,20,Annual,UPI,1799,35980,No
STA02633,Startup,1,4,Annual,Debit Card,1799,7196,No
PR002486,Entrepreneur,1,18,Annual,Debit Card,1799,32382,No
STA02634,Startup,0,6,Month-to-Month,UPI,1999,11994,No
INF002686,Influencer,1,4,Month-to-Month,Credit Card,1999,7996,Yes
PR002487,Entrepreneur,0,13,Month-to-Month,Credit Card,1999,25987,Yes
INF002687,Influencer,1,7,Annual,Credit Card,1799,12593,Yes
INF002688,Influencer,1,2,Month-to-Month,UPI,1999,3998,Yes
PR002488,Entrepreneur,1,4,Month-to-Month,UPI,1999,7996,No
PR002489,Entrepreneur,0,8,Annual,Debit Card,1799,14392,No
PR002490,Entrepreneur,0,6,Month-to-Month,Debit Card,1999,11994,No
STA02635,Startup,0,3,Annual,UPI,1799,5397,No
STA02636,Startup,0,13,Month-to-Month,Debit Card,1999,25987,No
PR002491,Entrepreneur,0,7,Half Yearly,UPI,1899,13293,No
PR002492,Entrepreneur,1,3,Half Yearly,UPI,1899,5697,Yes
PR002493,Entrepreneur,1,15,Annual,Debit Card,1799,26985,No
STA02637,Startup,0,6,Annual,Credit Card,1799,10794,No
PR002494,Entrepreneur,0,24,Month-to-Month,Credit Card,1999,47976,No
INF002689,Influencer,1,3,Half Yearly,Debit Card,1899,5697,Yes
STA02638,Startup,1,7,Month-to-Month,Credit Card,1999,13993,No
PR002495,Entrepreneur,1,8,Half Yearly,Credit Card,1899,15192,No
INF002690,Influencer,1,10,Half Yearly,Debit Card,1899,18990,No
PR002496,Entrepreneur,1,10,Month-to-Month,Debit Card,1999,19990,Yes
INF002691,Influencer,1,8,Month-to-Month,UPI,1999,15992,Yes
STA02639,Startup,0,9,Month-to-Month,Credit Card,1999,17991,No
PR002497,Entrepreneur,1,9,Annual,Debit Card,1799,16191,No
STA02640,Startup,0,8,Month-to-Month,Credit Card,1999,15992,No
PR002498,Entrepreneur,0,5,Month-to-Month,Debit Card,1999,9995,No
PR002499,Entrepreneur,0,15,Annual,Debit Card,1799,26985,No
PR002500,Entrepreneur,0,14,Annual,UPI,1799,25186,No
INF002692,Influencer,0,10,Annual,Debit Card,1799,17990,No
INF002693,Influencer,1,6,Month-to-Month,Credit Card,1999,11994,Yes
PR002501,Entrepreneur,1,1,Month-to-Month,Credit Card,1999,1999,Yes
PR002502,Entrepreneur,0,10,Month-to-Month,Credit Card,1999,19990,No
STA02641,Startup,0,1,Month-to-Month,Debit Card,1999,1999,No
INF002694,Influencer,0,10,Half Yearly,UPI,1899,18990,No
STA02642,Startup,0,7,Half Yearly,Credit Card,1899,13293,No
STA02643,Startup,0,4,Half Yearly,Debit Card,1899,7596,No
PR002503,Entrepreneur,1,11,Half Yearly,Credit Card,1899,20889,No
PR002504,Entrepreneur,1,10,Annual,Credit Card,1799,17990,No
STA02644,Startup,1,11,Half Yearly,Credit Card,1899,20889,No
INF002695,Influencer,0,6,Half Yearly,Debit Card,1899,11394,Yes
PR002505,Entrepreneur,0,18,Annual,Credit Card,1799,32382,No
INF002696,Influencer,0,11,Annual,Debit Card,1799,19789,No
STA02645,Startup,0,3,Month-to-Month,Credit Card,1999,5997,Yes
STA02646,Startup,0,13,Half Yearly,Credit Card,1899,24687,No
INF002697,Influencer,0,1,Month-to-Month,Debit Card,1999,1999,Yes
INF002698,Influencer,1,2,Annual,Credit Card,1799,3598,Yes
PR002506,Entrepreneur,0,18,Annual,Credit Card,1799,32382,No
INF002699,Influencer,1,5,Month-to-Month,Credit Card,1999,9995,No
INF002700,Influencer,0,6,Month-to-Month,Debit Card,1999,11994,Yes
PR002507,Entrepreneur,1,2,Half Yearly,Credit Card,1899,3798,Yes
INF002701,Influencer,1,3,Half Yearly,UPI,1899,5697,Yes
STA02647,Startup,1,20,Half Yearly,Credit Card,1899,37980,No
STA02648,Startup,0,6,Half Yearly,Debit Card,1899,11394,No
INF002702,Influencer,1,6,Month-to-Month,Credit Card,1999,11994,Yes
INF002703,Influencer,1,3,Annual,Credit Card,1799,5397,Yes
INF002704,Influencer,1,7,Annual,Debit Card,1799,12593,Yes
STA02649,Startup,0,8,Half Yearly,UPI,1899,15192,No
STA02650,Startup,0,2,Annual,Credit Card,1799,3598,No
INF002705,Influencer,0,7,Half Yearly,UPI,1899,13293,Yes
PR002508,Entrepreneur,0,21,Annual,UPI,1799,37779,No
PR002509,Entrepreneur,1,6,Annual,Credit Card,1799,10794,No
INF002706,Influencer,0,4,Month-to-Month,Credit Card,1999,7996,Yes
INF002707,Influencer,0,6,Half Yearly,Credit Card,1899,11394,Yes
PR002510,Entrepreneur,1,15,Month-to-Month,Debit Card,1999,29985,Yes
INF002708,Influencer,1,6,Half Yearly,UPI,1899,11394,Yes
STA02651,Startup,1,2,Half Yearly,UPI,1899,3798,No
STA02652,Startup,0,1,Annual,Credit Card,1799,1799,No
PR002511,Entrepreneur,0,17,Month-to-Month,Credit Card,1999,33983,No
PR002512,Entrepreneur,0,18,Annual,UPI,1799,32382,No
PR002513,Entrepreneur,0,6,Annual,Debit Card,1799,10794,No
INF002709,Influencer,1,5,Half Yearly,UPI,1899,9495,Yes
STA02653,Startup,0,11,Half Yearly,UPI,1899,20889,No
PR002514,Entrepreneur,1,15,Month-to-Month,Credit Card,1999,29985,Yes
PR002515,Entrepreneur,0,4,Half Yearly,Credit Card,1899,7596,Yes
INF002710,Influencer,1,2,Month-to-Month,Credit Card,1999,3998,Yes
STA02654,Startup,1,9,Month-to-Month,Debit Card,1999,17991,No
INF002711,Influencer,0,13,Annual,UPI,1799,23387,No
STA02655,Startup,0,1,Month-to-Month,Credit Card,1999,1999,No
INF002712,Influencer,1,14,Half Yearly,Debit Card,1899,26586,Yes
STA02656,Startup,1,18,Month-to-Month,UPI,1999,35982,No
PR002516,Entrepreneur,1,8,Half Yearly,Debit Card,1899,15192,No
PR002517,Entrepreneur,0,6,Month-to-Month,UPI,1999,11994,No
PR002518,Entrepreneur,0,8,Month-to-Month,Credit Card,1999,15992,Yes
STA02657,Startup,0,14,Half Yearly,Credit Card,1899,26586,No
STA02658,Startup,1,8,Month-to-Month,Credit Card,1999,15992,No
STA02659,Startup,0,2,Month-to-Month,Debit Card,1999,3998,No
PR002519,Entrepreneur,1,14,Annual,UPI,1799,25186,No
PR002520,Entrepreneur,0,13,Month-to-Month,Credit Card,1999,25987,Yes
STA02660,Startup,0,8,Annual,Credit Card,1799,14392,No
PR002521,Entrepreneur,1,4,Month-to-Month,Debit Card,1999,7996,No
PR002522,Entrepreneur,0,5,Month-to-Month,Credit Card,1999,9995,Yes
PR002523,Entrepreneur,1,3,Half Yearly,Credit Card,1899,5697,No
STA02661,Startup,0,3,Month-to-Month,Credit Card,1999,5997,Yes
INF002713,Influencer,1,5,Month-to-Month,Credit Card,1999,9995,No
STA02662,Startup,0,16,Month-to-Month,Credit Card,1999,31984,No
PR002524,Entrepreneur,1,9,Annual,Credit Card,1799,16191,No
INF002714,Influencer,1,8,Month-to-Month,Credit Card,1999,15992,Yes
INF002715,Influencer,0,3,Month-to-Month,Credit Card,1999,5997,Yes
PR002525,Entrepreneur,0,3,Month-to-Month,UPI,1999,5997,Yes
INF002716,Influencer,0,17,Half Yearly,UPI,1899,32283,No
PR002526,Entrepreneur,1,24,Annual,Credit Card,1799,43176,No
STA02663,Startup,1,9,Annual,Credit Card,1799,16191,No
INF002717,Influencer,0,3,Month-to-Month,Credit Card,1999,5997,Yes
STA02664,Startup,0,15,Half Yearly,UPI,1899,28485,No
STA02665,Startup,1,6,Annual,Credit Card,1799,10794,No
STA02666,Startup,0,2,Month-to-Month,Debit Card,1999,3998,No
INF002718,Influencer,0,5,Month-to-Month,Credit Card,1999,9995,Yes
PR002527,Entrepreneur,0,9,Month-to-Month,UPI,1999,17991,No
PR002528,Entrepreneur,1,7,Annual,Debit Card,1799,12593,No
STA02667,Startup,0,12,Half Yearly,Credit Card,1899,22788,No
STA02668,Startup,0,5,Half Yearly,UPI,1899,9495,No
STA02669,Startup,1,3,Annual,Debit Card,1799,5397,No
INF002719,Influencer,1,9,Month-to-Month,Credit Card,1999,17991,Yes
STA02670,Startup,0,5,Half Yearly,Debit Card,1899,9495,No
INF002720,Influencer,0,8,Annual,UPI,1799,14392,Yes
PR002529,Entrepreneur,1,8,Month-to-Month,Credit Card,1999,15992,No
PR002530,Entrepreneur,0,1,Month-to-Month,Debit Card,1999,1999,Yes
INF002721,Influencer,1,4,Annual,Credit Card,1799,7196,Yes
STA02671,Startup,0,10,Month-to-Month,Debit Card,1999,19990,Yes
INF002722,Influencer,0,19,Month-to-Month,Debit Card,1999,37981,Yes
INF002723,Influencer,0,4,Month-to-Month,Debit Card,1999,7996,Yes
INF002724,Influencer,1,8,Month-to-Month,Credit Card,1999,15992,Yes
INF002725,Influencer,1,3,Month-to-Month,UPI,1999,5997,Yes
INF002726,Influencer,1,5,Half Yearly,Credit Card,1899,9495,Yes
STA02672,Startup,0,2,Annual,UPI,1799,3598,No
INF002727,Influencer,1,3,Half Yearly,Debit Card,1899,5697,Yes
STA02673,Startup,0,2,Half Yearly,Credit Card,1899,3798,No
INF002728,Influencer,1,4,Half Yearly,UPI,1899,7596,Yes
STA02674,Startup,0,4,Month-to-Month,UPI,1999,7996,No
PR002531,Entrepreneur,0,8,Half Yearly,Debit Card,1899,15192,No
STA02675,Startup,1,4,Half Yearly,Credit Card,1899,7596,No
INF002729,Influencer,0,13,Annual,UPI,1799,23387,No
STA02676,Startup,0,7,Half Yearly,Debit Card,1899,13293,No
PR002532,Entrepreneur,0,6,Annual,Credit Card,1799,10794,No
STA02677,Startup,0,7,Annual,UPI,1799,12593,No
INF002730,Influencer,0,12,Month-to-Month,UPI,1999,23988,Yes
STA02678,Startup,1,16,Month-to-Month,Credit Card,1999,31984,No
INF002731,Influencer,1,8,Half Yearly,Credit Card,1899,15192,Yes
STA02679,Startup,1,17,Month-to-Month,UPI,1999,33983,No
STA02680,Startup,1,5,Half Yearly,Credit Card,1899,9495,No
STA02681,Startup,0,5,Half Yearly,Debit Card,1899,9495,No
STA02682,Startup,1,5,Annual,Debit Card,1799,8995,No
STA02683,Startup,0,6,Month-to-Month,Debit Card,1999,11994,No
PR002533,Entrepreneur,0,1,Half Yearly,UPI,1899,1899,Yes
STA02684,Startup,1,3,Annual,UPI,1799,5397,Yes
PR002534,Entrepreneur,1,15,Annual,UPI,1799,26985,No
PR002535,Entrepreneur,1,2,Month-to-Month,Debit Card,1999,3998,No
PR002536,Entrepreneur,0,4,Month-to-Month,Credit Card,1999,7996,No
PR002537,Entrepreneur,1,3,Month-to-Month,UPI,1999,5997,Yes
STA02685,Startup,0,11,Half Yearly,Credit Card,1899,20889,No
STA02686,Startup,0,2,Half Yearly,Credit Card,1899,3798,No
STA02687,Startup,0,14,Month-to-Month,UPI,1999,27986,No
PR002538,Entrepreneur,1,6,Annual,Credit Card,1799,10794,Yes
INF002732,Influencer,0,4,Month-to-Month,Debit Card,1999,7996,Yes
STA02688,Startup,0,7,Month-to-Month,UPI,1999,13993,No
INF002733,Influencer,1,9,Half Yearly,Credit Card,1899,17091,Yes
PR002539,Entrepreneur,1,6,Month-to-Month,Debit Card,1999,11994,No
STA02689,Startup,1,3,Annual,UPI,1799,5397,No
STA02690,Startup,0,1,Annual,Debit Card,1799,1799,No
INF002734,Influencer,1,3,Month-to-Month,Credit Card,1999,5997,Yes
STA02691,Startup,1,8,Month-to-Month,Debit Card,1999,15992,No
PR002540,Entrepreneur,1,7,Annual,UPI,1799,12593,No
STA02692,Startup,0,3,Annual,Credit Card,1799,5397,No
PR002541,Entrepreneur,0,5,Half Yearly,Credit Card,1899,9495,No
PR002542,Entrepreneur,1,2,Annual,Credit Card,1799,3598,Yes
INF002735,Influencer,1,5,Annual,UPI,1799,8995,Yes
PR002543,Entrepreneur,1,6,Half Yearly,Debit Card,1899,11394,No
PR002544,Entrepreneur,0,24,Annual,Credit Card,1799,43176,No
PR002545,Entrepreneur,1,6,Month-to-Month,Credit Card,1999,11994,No
STA02693,Startup,0,14,Annual,Credit Card,1799,25186,No
INF002736,Influencer,0,4,Month-to-Month,UPI,1999,7996,Yes
PR002546,Entrepreneur,1,10,Annual,UPI,1799,17990,No
INF002737,Influencer,1,7,Annual,UPI,1799,12593,Yes
INF002738,Influencer,0,3,Month-to-Month,Debit Card,1999,5997,Yes
INF002739,Influencer,1,2,Month-to-Month,UPI,1999,3998,Yes
STA02694,Startup,0,13,Month-to-Month,Credit Card,1999,25987,No
PR002547,Entrepreneur,1,12,Annual,Credit Card,1799,21588,No
PR002548,Entrepreneur,1,9,Annual,Debit Card,1799,16191,Yes
STA02695,Startup,1,5,Annual,UPI,1799,8995,No
STA02696,Startup,1,2,Annual,Credit Card,1799,3598,No
PR002549,Entrepreneur,0,4,Annual,Debit Card,1799,7196,No
INF002740,Influencer,1,9,Half Yearly,Debit Card,1899,17091,Yes
STA02697,Startup,1,6,Annual,UPI,1799,10794,No
INF002741,Influencer,1,3,Half Yearly,Debit Card,1899,5697,Yes
PR002550,Entrepreneur,0,14,Month-to-Month,Credit Card,1999,27986,Yes
STA02698,Startup,1,6,Half Yearly,UPI,1899,11394,Yes
INF002742,Influencer,1,16,Half Yearly,Credit Card,1899,30384,Yes
INF002743,Influencer,1,7,Half Yearly,Credit Card,1899,13293,Yes
PR002551,Entrepreneur,0,9,Annual,UPI,1799,16191,No
INF002744,Influencer,1,3,Month-to-Month,UPI,1999,5997,Yes
STA02699,Startup,1,9,Half Yearly,Debit Card,1899,17091,No
INF002745,Influencer,1,8,Annual,Debit Card,1799,14392,Yes
PR002552,Entrepreneur,0,22,Annual,UPI,1799,39578,No
PR002553,Entrepreneur,0,5,Half Yearly,Credit Card,1899,9495,No
PR002554,Entrepreneur,1,3,Annual,UPI,1799,5397,No
INF002746,Influencer,1,8,Annual,UPI,1799,14392,Yes
STA02700,Startup,1,12,Month-to-Month,Credit Card,1999,23988,No
STA02701,Startup,1,2,Half Yearly,Credit Card,1899,3798,No
STA02702,Startup,0,3,Month-to-Month,UPI,1999,5997,No
PR002555,Entrepreneur,1,4,Annual,Debit Card,1799,7196,No
STA02703,Startup,0,6,Month-to-Month,Credit Card,1999,11994,No
PR002556,Entrepreneur,1,6,Half Yearly,UPI,1899,11394,No
PR002557,Entrepreneur,0,3,Annual,Credit Card,1799,5397,No
PR002558,Entrepreneur,1,1,Annual,Debit Card,1799,1799,Yes
STA02704,Startup,1,3,Half Yearly,Credit Card,1899,5697,No
INF002747,Influencer,1,3,Month-to-Month,UPI,1999,5997,Yes
INF002748,Influencer,1,1,Month-to-Month,UPI,1999,1999,Yes
INF002749,Influencer,1,4,Annual,Debit Card,1799,7196,Yes
STA02705,Startup,0,2,Annual,UPI,1799,3598,No
STA02706,Startup,0,5,Annual,Credit Card,1799,8995,No
STA02707,Startup,1,11,Month-to-Month,Debit Card,1999,21989,No
INF002750,Influencer,0,3,Annual,Credit Card,1799,5397,Yes
PR002559,Entrepreneur,1,12,Annual,UPI,1799,21588,No
INF002751,Influencer,1,4,Month-to-Month,Credit Card,1999,7996,Yes
INF002752,Influencer,0,2,Half Yearly,UPI,1899,3798,No
PR002560,Entrepreneur,0,3,Month-to-Month,Debit Card,1999,5997,No
PR002561,Entrepreneur,1,7,Month-to-Month,Debit Card,1999,13993,No
STA02708,Startup,1,8,Annual,Debit Card,1799,14392,No
STA02709,Startup,0,10,Annual,UPI,1799,17990,No
PR002562,Entrepreneur,0,4,Month-to-Month,Credit Card,1999,7996,Yes
PR002563,Entrepreneur,0,4,Month-to-Month,Debit Card,1999,7996,No
INF002753,Influencer,1,2,Annual,Debit Card,1799,3598,Yes
STA02710,Startup,0,13,Half Yearly,Credit Card,1899,24687,Yes
STA02711,Startup,0,1,Half Yearly,Credit Card,1899,1899,No
INF002754,Influencer,0,4,Annual,Debit Card,1799,7196,Yes
PR002564,Entrepreneur,1,5,Month-to-Month,UPI,1999,9995,No
PR002565,Entrepreneur,1,5,Month-to-Month,Debit Card,1999,9995,No
STA02712,Startup,0,3,Half Yearly,UPI,1899,5697,No
PR002566,Entrepreneur,1,10,Annual,UPI,1799,17990,No
STA02713,Startup,0,23,Annual,UPI,1799,41377,No
PR002567,Entrepreneur,1,2,Annual,UPI,1799,3598,Yes
PR002568,Entrepreneur,1,1,Annual,UPI,1799,1799,Yes
PR002569,Entrepreneur,0,11,Annual,UPI,1799,19789,No
INF002755,Influencer,0,21,Annual,Debit Card,1799,37779,No
PR002570,Entrepreneur,0,5,Half Yearly,Debit Card,1899,9495,No
INF002756,Influencer,0,21,Annual,Credit Card,1799,37779,No
STA02714,Startup,0,1,Half Yearly,Credit Card,1899,1899,No
INF002757,Influencer,1,3,Half Yearly,UPI,1899,5697,Yes
PR002571,Entrepreneur,0,3,Half Yearly,Debit Card,1899,5697,No
INF002758,Influencer,0,4,Month-to-Month,Credit Card,1999,7996,Yes
STA02715,Startup,0,1,Annual,UPI,1799,1799,No
STA02716,Startup,1,10,Month-to-Month,Debit Card,1999,19990,No
STA02717,Startup,1,3,Annual,UPI,1799,5397,No
INF002759,Influencer,0,7,Month-to-Month,UPI,1999,13993,Yes
PR002572,Entrepreneur,1,24,Annual,Credit Card,1799,43176,No
STA02718,Startup,0,6,Annual,Credit Card,1799,10794,No
STA02719,Startup,0,3,Month-to-Month,UPI,1999,5997,No
STA02720,Startup,1,3,Half Yearly,UPI,1899,5697,No
INF002760,Influencer,1,10,Half Yearly,UPI,1899,18990,No
STA02721,Startup,0,3,Month-to-Month,Credit Card,1999,5997,No
INF002761,Influencer,0,12,Half Yearly,Credit Card,1899,22788,Yes
INF002762,Influencer,1,7,Half Yearly,Credit Card,1899,13293,Yes
PR002573,Entrepreneur,1,2,Half Yearly,UPI,1899,3798,Yes
INF002763,Influencer,0,1,Month-to-Month,Debit Card,1999,1999,Yes
PR002574,Entrepreneur,0,3,Half Yearly,Credit Card,1899,5697,No
STA02722,Startup,0,10,Half Yearly,UPI,1899,18990,No
PR002575,Entrepreneur,0,5,Half Yearly,UPI,1899,9495,No
INF002764,Influencer,0,3,Month-to-Month,Credit Card,1999,5997,Yes
STA02723,Startup,1,15,Annual,Debit Card,1799,26985,No
INF002765,Influencer,0,3,Month-to-Month,UPI,1999,5997,Yes
INF002766,Influencer,1,6,Half Yearly,Credit Card,1899,11394,Yes
INF002767,Influencer,0,3,Month-to-Month,Debit Card,1999,5997,Yes
INF002768,Influencer,0,6,Month-to-Month,UPI,1999,11994,Yes
PR002576,Entrepreneur,0,23,Month-to-Month,Debit Card,1999,45977,No
INF002769,Influencer,0,5,Annual,Credit Card,1799,8995,Yes
PR002577,Entrepreneur,0,4,Month-to-Month,UPI,1999,7996,No
STA02724,Startup,0,2,Half Yearly,UPI,1899,3798,No
PR002578,Entrepreneur,0,17,Month-to-Month,Debit Card,1999,33983,No
STA02725,Startup,0,14,Month-to-Month,UPI,1999,27986,No
STA02726,Startup,1,6,Half Yearly,Debit Card,1899,11394,No
STA02727,Startup,0,2,Annual,UPI,1799,3598,No
STA02728,Startup,0,9,Half Yearly,UPI,1899,17091,No
STA02729,Startup,0,1,Month-to-Month,Debit Card,1999,1999,Yes
PR002579,Entrepreneur,0,3,Annual,Debit Card,1799,5397,No
PR002580,Entrepreneur,1,4,Month-to-Month,Debit Card,1999,7996,No
PR002581,Entrepreneur,1,22,Half Yearly,Debit Card,1899,41778,Yes
INF002770,Influencer,1,3,Month-to-Month,Debit Card,1999,5997,Yes
STA02730,Startup,0,16,Half Yearly,UPI,1899,30384,No
INF002771,Influencer,1,1,Month-to-Month,Debit Card,1999,1999,Yes
INF002772,Influencer,0,10,Annual,Credit Card,1799,17990,No
INF002773,Influencer,0,5,Half Yearly,Credit Card,1899,9495,Yes
PR002582,Entrepreneur,1,15,Annual,Credit Card,1799,26985,No
INF002774,Influencer,0,8,Annual,Credit Card,1799,14392,Yes
INF002775,Influencer,1,4,Annual,Debit Card,1799,7196,Yes
INF002776,Influencer,1,9,Half Yearly,Debit Card,1899,17091,Yes
INF002777,Influencer,1,9,Annual,Debit Card,1799,16191,Yes
PR002583,Entrepreneur,1,9,Half Yearly,UPI,1899,17091,No
PR002584,Entrepreneur,0,8,Month-to-Month,Debit Card,1999,15992,No
PR002585,Entrepreneur,0,16,Annual,Debit Card,1799,28784,No
INF002778,Influencer,0,6,Month-to-Month,Debit Card,1999,11994,Yes
INF002779,Influencer,0,16,Annual,UPI,1799,28784,No
STA02731,Startup,1,2,Annual,Debit Card,1799,3598,No
INF002780,Influencer,1,8,Half Yearly,UPI,1899,15192,Yes
INF002781,Influencer,1,3,Annual,Credit Card,1799,5397,Yes
INF002782,Influencer,0,18,Annual,Credit Card,1799,32382,No
STA02732,Startup,1,6,Month-to-Month,Credit Card,1999,11994,No
PR002586,Entrepreneur,1,1,Annual,Credit Card,1799,1799,Yes
PR002587,Entrepreneur,1,3,Annual,Credit Card,1799,5397,No
INF002783,Influencer,1,9,Month-to-Month,UPI,1999,17991,Yes
STA02733,Startup,1,1,Half Yearly,UPI,1899,1899,No
INF002784,Influencer,1,4,Month-to-Month,Credit Card,1999,7996,Yes
STA02734,Startup,1,2,Month-to-Month,UPI,1999,3998,No
INF002785,Influencer,0,1,Month-to-Month,Credit Card,1999,1999,Yes
STA02735,Startup,1,10,Annual,UPI,1799,17990,No
PR002588,Entrepreneur,1,6,Annual,UPI,1799,10794,No
INF002786,Influencer,0,12,Annual,Credit Card,1799,21588,No
PR002589,Entrepreneur,1,1,Half Yearly,Debit Card,1899,1899,Yes
STA02736,Startup,0,1,Month-to-Month,UPI,1999,1999,No
STA02737,Startup,1,2,Half Yearly,Debit Card,1899,3798,No
PR002590,Entrepreneur,1,1,Half Yearly,UPI,1899,1899,Yes
PR002591,Entrepreneur,1,10,Annual,Debit Card,1799,17990,No
INF002787,Influencer,1,9,Month-to-Month,UPI,1999,17991,Yes
PR002592,Entrepreneur,1,11,Half Yearly,Credit Card,1899,20889,No
PR002593,Entrepreneur,1,3,Month-to-Month,UPI,1999,5997,Yes
STA02738,Startup,1,3,Month-to-Month,UPI,1999,5997,Yes
STA02739,Startup,1,18,Annual,Credit Card,1799,32382,No
STA02740,Startup,0,3,Half Yearly,Credit Card,1899,5697,No
PR002594,Entrepreneur,1,7,Annual,UPI,1799,12593,No
INF002788,Influencer,0,6,Half Yearly,Credit Card,1899,11394,Yes
PR002595,Entrepreneur,1,8,Half Yearly,UPI,1899,15192,No
INF002789,Influencer,0,3,Month-to-Month,UPI,1999,5997,Yes
STA02741,Startup,1,2,Month-to-Month,Credit Card,1999,3998,No
PR002596,Entrepreneur,1,3,Month-to-Month,Debit Card,1999,5997,Yes
INF002790,Influencer,1,4,Half Yearly,UPI,1899,7596,Yes
STA02742,Startup,1,24,Month-to-Month,Debit Card,1999,47976,No
STA02743,Startup,0,16,Month-to-Month,UPI,1999,31984,No
INF002791,Influencer,1,8,Half Yearly,UPI,1899,15192,Yes
PR002597,Entrepreneur,0,2,Month-to-Month,Credit Card,1999,3998,Yes
INF002792,Influencer,1,15,Annual,UPI,1799,26985,No
STA02744,Startup,1,7,Annual,UPI,1799,12593,Yes
STA02745,Startup,0,2,Month-to-Month,Debit Card,1999,3998,No
PR002598,Entrepreneur,1,11,Half Yearly,UPI,1899,20889,Yes
PR002599,Entrepreneur,1,4,Half Yearly,Credit Card,1899,7596,No
STA02746,Startup,0,1,Half Yearly,Credit Card,1899,1899,No
PR002600,Entrepreneur,0,5,Month-to-Month,Credit Card,1999,9995,No
